Full_Name,Lat,Long,YeStart,YeEnd,Funestus
Foo,-3.1974,37.2333,2001,2002,1.0
Kawaya,-3.4309,37.271,2011,2012,0.0
Kikafu,-3.4374,37.2968,2011,2012,0.0
Kware,-3.283,37.1493,2001,2002,1.0
Lower Moshi irrigation scheme,-3.4077,37.3049,2008,2008,1.0
Mijongweni,-3.4202,37.2997,2011,2012,1.0
Rundugai,-3.3504,37.1581,2001,2012,1.0
Sonu,-3.2324,37.1946,2001,2002,1.0
Chekereni,-3.503,37.409,1994,2007,1.0
Kisangasangeni,-3.536,37.48,1994,1995,1.0
Lower Moshi,-3.4004,37.3146,1999,2010,0.0
Mabogini,-3.39,37.36,2004,2010,1.0
Masingi,-3.3833,37.3667,2000,2000,0.0
Mbugani,-3.4167,37.3667,2011,2012,0.0
Mtakuja,-3.4866,37.3574,2004,2004,1.0
Mvuleni,-3.529,37.343,1994,1995,1.0
Rao River,-3.433,37.3971,2003,2004,1.0
Rau Kati,-3.4175,37.5121,2007,2007,0.0
Harusini,-3.3667,37.3167,2003,2011,0.0
KCMUCo,-3.3209,37.3295,2008,2012,0.0
Pasua,-3.37,37.3387,2012,2012,0.0
Kisangara,-3.75,37.6,2007,2007,1.0
Same,-4.075,37.724,2005,2008,1.0
Kilombero,-8.5167,37.3667,2009,2011,0.0
Ruangwa,-10.0667,38.9333,2012,2012,0.0
Babati,-4.2167,35.75,2004,2013,0.0
Gichameda A,-3.9677,35.72,2008,2009,1.0
Gichameda B,-3.9751,35.7186,2008,2009,1.0
Kinambichi,-3.9752,35.7147,2008,2009,1.0
Kiruani,-3.6506,37.3561,2007,2008,0.0
Msitu wa Tembo,-3.6889,37.3009,2004,2004,0.0
Musoma rural,-1.6039,33.9484,2011,2013,0.0
Serengeti,-2.154,34.6855,2013,2013,1.0
Nyambori,-1.135,34.1237,2011,2013,1.0
Tarime,-1.3333,34.1667,2011,2013,0.0
Bupigu,-9.5,33.35,2004,2004,1.0
Itumba,-9.398,33.182,2004,2004,1.0
Shuba,-9.397,33.349,2004,2004,1.0
Kyela,-9.555,33.944,2003,2013,0.0
Madibira,-8.1843,34.818,2008,2009,1.0
Mbozi,-8.9662,32.3108,2011,2013,0.0
Isongole,-9.0667,33.6167,2004,2004,1.0
61293,-8.151,36.387,1993,1993,1.0
Chikago,-8.1627,36.6906,2001,2003,1.0
Doko,-8.1049,36.4891,1992,1994,1.0
Godauni chini,-8.1083,36.4753,1992,1994,1.0
Godauni mlimani,-8.105,36.4735,1992,1994,1.0
Godawn,-8.0982,36.5104,2001,2003,1.0
Idete,-8.098,36.482,1991,2010,1.0
Ifakara Airstrip,-8.088,36.683,1994,1994,0.0
Ifakara Health Institute,-8.1462,36.6829,2011,2011,1.0
Ikule,-8.435,36.017,1991,1994,1.0
Itongoa A,-8.3503,36.079,2001,2004,1.0
Kapolo/Kilama,-8.068,36.76,1991,1994,1.0
Kati chini,-8.1041,36.4853,1992,1994,1.0
Kati mlimani,-8.1017,36.4753,1992,1994,1.0
Kihogosi,-8.09,36.548,1991,1994,1.0
Kilombero,-8.0677,37.1259,2004,2013,0.0
Kining読na,-8.1086,36.669,1991,2013,1.0
Kisawasawa,-7.8833,36.8667,2010,2010,0.0
Kisegese,-8.111,36.944,1992,1994,1.0
Kisimani,-8.368,36.343,1991,1994,1.0
Kiwalani,-8.393,36.248,1991,1994,1.0
Kiyongwili,-8.1208,36.6992,2000,2000,0.0
Limaomao,-8.039,36.6737,2000,2000,0.0
Lukolongo,-8.3219,36.1365,2001,2004,1.0
Machipi,-8.069,36.637,1991,1994,1.0
Mahutanga,-8.2515,36.2137,2011,2012,1.0
Mbingu,-8.2089,36.2503,2001,2013,1.0
Mchombe,-8.3126,36.1271,2001,2004,1.0
Mgudeni,-8.3933,36.1614,2001,2003,1.0
Mikeregembe,-7.9784,36.9808,2007,2007,1.0
Miwangani,-7.7754,36.9653,1992,1994,1.0
Mkamba,-7.8723,36.8741,2007,2007,1.0
Mkangawalo,-8.3768,36.092,2001,2004,1.0
Mkeregembe,-8.151,36.922,1991,1994,1.0
MNE,0.0,0.0,2001,2004,0.0
Mofu,-8.282,36.332,1991,1994,1.0
Msumbiji,-8.1121,36.5314,2001,2003,1.0
Msumbiji A,-8.1063,36.4781,1992,1994,1.0
Msumbiji B,-8.1042,36.4814,1992,1994,1.0
Msumbiji chini,-8.1097,36.482,1992,1994,1.0
Msumbiji mlimani,-8.1041,36.4788,1992,1994,1.0
Namwawala A,-8.1544,36.393,2001,2003,1.0
Namwawala B,-8.1509,36.4035,2001,2003,1.0
Njage,-8.233,36.166,1991,2011,1.0
Relini,-8.21,36.35,1991,1994,1.0
Ruipa,-8.199,36.301,1991,1994,1.0
Sagamaganga,-8.1402,36.6812,2007,2013,1.0
Senga/Liguliau,-8.243,36.495,1991,1994,1.0
Sululu,-8.0,36.849,2011,2011,0.0
Sululu 2,-8.0032,36.837,2010,2010,0.0
Ukindu,-8.2833,36.2833,2007,2007,1.0
Ulanga/Kilombero,-7.6933,36.9894,2002,2004,1.0
Videnge,-8.1353,36.429,2001,2003,1.0
Kimamba,-6.7869,37.1361,2012,2012,1.0
Malui,-6.8407,37.1505,2012,2012,1.0
Mbwade,-6.76,37.1846,2012,2012,1.0
Tindiga,-6.8591,37.217,2012,2012,1.0
Twatwatwa,-6.6651,37.3868,2012,2012,1.0
Changarawe,-6.9069,37.5601,1999,1999,1.0
Dakawa,-6.4349,37.5388,2004,2005,1.0
Komtonga,-6.165,37.585,2004,2005,1.0
Kwadoli,-6.0525,37.6342,2009,2009,0.0
Luhindo,-6.4628,37.5533,2004,2005,1.0
Mkindo,-6.2536,37.549,2004,2009,1.0
Mlali,-6.949,37.532,1999,2005,1.0
Mtibwa,-6.1389,37.6378,2004,2005,1.0
Mvomero,-6.3,37.45,2009,2013,0.0
44912,-8.383,36.666,2005,2005,0.0
Butiama,-8.2164,36.6913,2001,2003,1.0
Funga,-8.168,36.809,1991,1994,1.0
Gezaulole,-8.2265,36.6864,2001,2003,1.0
Idunda,-8.483,36.699,2007,2009,0.0
Igunda,-8.5253,36.5179,2001,2003,1.0
Ipera,-8.615,36.332,1991,1994,1.0
Iragua,-8.5229,36.5162,2001,2009,0.0
Kichangani,-8.4325,36.6834,2001,2004,0.0
Kidugalo,-8.5096,36.5237,2001,2009,1.0
Kisakimbali,-8.2684,36.6828,2001,2003,1.0
Kivukoni,-8.202,36.695,1991,2013,1.0
Libaratula,-8.3876,36.6617,2001,2003,1.0
Limaumau,-8.283,36.672,1994,1994,0.0
Lupiro,-8.3861,36.6744,1999,2014,1.0
Madibila,-8.39,36.6685,2001,2003,1.0
Mahenge,-8.8967,36.7173,2011,2011,0.0
Mahongole,-8.2597,36.55,2001,2003,1.0
Malinyi,-8.9427,36.139,2007,2010,1.0
Manjole,-8.3076,36.6783,2001,2003,1.0
Masai camp,-8.203,36.713,1994,1994,0.0
Mavimba,-8.2832,36.6771,2001,2013,1.0
Mbingu,-8.9,36.8833,2010,2010,1.0
Migudi,-8.153,36.835,1991,1994,1.0
Minepa,-8.2692,36.6813,2001,2013,1.0
Morogoro,-8.3854,36.6702,2009,2009,1.0
Ndoro,-8.3851,36.6716,2001,2003,1.0
Njaje,-8.76,36.4,2008,2008,0.0
Ramba,-8.2097,36.6934,2001,2003,1.0
Sofi,-8.965,36.299,1991,1994,1.0
Sofi Maji,-8.933,36.266,1991,1994,1.0
Spit,-8.274,36.595,1991,1994,1.0
Ulanga,-8.35,36.67,2002,2004,1.0
Masasi,-10.9167,38.6667,2012,2012,0.0
Mikindani,-10.291,40.102,1999,2005,1.0
Bunegezi,-2.9582,32.3416,2011,2013,1.0
Geita,-2.865,32.165,2004,2013,1.0
Magu,-2.5908,33.4462,2004,2013,0.0
Nsola,-2.4768,33.478,2011,2012,1.0
Mwaliga,-2.5798,32.6296,2011,2013,1.0
Nyakariro,-2.444,32.429,1998,1998,0.0
"Nyakariro, Kwagole",-2.446,32.43,1998,2006,0.0
Nyamazugo,-2.549,32.549,1998,1998,0.0
Sengerema,-2.659,32.639,2013,2013,0.0
Bwisya,-1.8739,33.0329,2011,2013,1.0
Ukerewe,-2.0299,33.0339,2013,2013,0.0
Bagamoyo,-6.4533,38.8974,1991,2013,1.0
Chasimba,-6.58,38.82,1992,1992,1.0
Kaole,-6.462,38.951,1996,1996,1.0
Kerege,-6.565,39.031,1992,1992,1.0
Kongo,-6.5456,38.8342,1992,2004,1.0
Mapinga,-6.598,39.066,1992,1992,1.0
Matimbwa,-6.501,38.866,1992,1996,1.0
Yombo,-6.585,38.846,1992,1992,1.0
Zinga,-6.516,38.982,1992,1992,1.0
Mkamba,-7.35,38.899,2007,2007,0.0
Bungu A,-7.6625,39.0622,2001,2004,1.0
Bungu B,-7.6197,39.0418,2001,2004,0.0
Ikwiriri Central,-7.9473,38.9805,2001,2004,0.0
Ikwiriri North,-7.9166,38.97,2001,2004,0.0
Ikwiriri South,-7.9489,38.9789,2001,2004,0.0
Jaribu Mpakani,-7.5421,39.1379,2001,2004,0.0
Kibiti A,-7.7308,38.9407,2001,2004,0.0
Kibiti B,-7.7241,38.9289,2001,2004,0.0
Kimbuga,-7.7409,38.8803,2001,2004,0.0
Machepe,-7.7245,39.1238,2001,2004,0.0
Machukwi A,-7.7365,39.0176,2001,2004,0.0
Machukwi B,-7.7703,39.0249,2001,2004,0.0
Mangwi,-7.8001,39.0529,2001,2004,0.0
Mgomba Central,-7.9508,38.9536,2001,2004,0.0
Mgomba North,-7.9473,38.9747,2001,2004,0.0
Mgomba South,-7.9572,38.978,2001,2004,0.0
Miwaga,-7.7535,38.8587,2001,2004,0.0
Mjawa,-7.5709,39.1091,2001,2004,0.0
Mkupuka,-7.8211,38.957,2001,2004,0.0
Mlanzi,-7.7118,39.0553,2001,2004,0.0
Mng'alu (Kibiti),-7.7296,38.9398,2001,2004,0.0
Mtawanya,-7.7014,38.9904,2001,2004,0.0
Ngurakula,-7.798,38.807,2001,2004,0.0
Nyamatanga,-7.777,39.1144,2001,2004,0.0
Nyambiri,-7.6159,39.0099,2001,2004,0.0
Nyambunda,-7.6122,38.9921,2001,2004,0.0
Pagaya,-7.6524,39.0209,2001,2004,0.0
Rufiji,-8.0087,38.9877,2003,2004,1.0
Umwe Central,-7.9544,38.9867,2001,2004,1.0
Umwe North,-7.9454,38.9887,2001,2004,0.0
Umwe South,-7.9532,38.9906,2001,2004,0.0
Uponda,-7.6746,39.0688,2001,2004,0.0
Ilolangulu,-7.116,31.132,2011,2012,1.0
Sumbawanga,-7.9511,31.6154,2011,2013,0.0
Songea rural,-10.6667,36.0,2012,2012,0.0
Bariadi,-2.75,34.5,2011,2013,0.0
Zanzui,-2.9333,33.8167,2011,2013,1.0
Igulwa,-3.4942,31.983,2011,2013,1.0
Kahama,-3.826,32.587,2011,2013,0.0
Manyoni,-5.7435,34.8314,2011,2013,0.0
Singida,-4.8174,34.7435,2011,2013,0.0
Uyui,-4.9167,32.8333,2011,2013,0.0
Kaliua,-5.051,31.791,2007,2007,1.0
Hale,-5.294,38.622,1996,1996,0.0
Mandera,-5.2524,38.5194,2008,2008,1.0
Kilulu,-5.1327,38.3952,2011,2012,0.0
Kwameta,-5.11,38.485,1995,1996,1.0
Kwamhanya,-5.058,38.46,1995,1996,1.0
Magasin,-5.1786,38.5878,2008,2008,1.0
Magundi,-5.0888,38.4722,1995,2010,1.0
Majengo,-5.1741,38.4839,2008,2008,1.0
Mnyuzi,-5.217,38.582,2008,2008,1.0
Muheza estate,-5.1024,38.4755,2011,2012,0.0
Balangai,-4.934,38.449,1995,1996,1.0
Kwemkwazu,-4.4292,38.3054,2012,2012,1.0
Lushoto,-4.6667,38.3333,2009,2013,0.0
Milungui,-4.7555,38.3555,1995,1996,1.0
Mkuzi,-4.7515,38.3403,1995,1995,1.0
8 villages (unnamed),-5.1759,38.7918,2002,2002,0.0
Enzi Mnundu,-5.2167,38.8167,1996,1996,1.0
Kibanda,-5.1667,38.7667,1997,1997,1.0
Kwafungo,-5.266,38.685,2003,2003,1.0
Kwakibuyu,-5.2738,38.6752,2011,2014,1.0
Magoda,-5.1833,38.8666,1993,1999,0.0
"Mkuzi, Maweni, Kweka & Daisaama",-5.249,38.832,1995,2003,1.0
Zenet 1,-5.2109,38.6477,2003,2003,1.0
Zeneti,-5.2193,38.6585,2003,2014,1.0
Masaika,-5.367,38.817,1998,2001,1.0
Amboni,-5.05,39.05,1991,1991,1.0
Kirare,-5.2523,39.037,2003,2012,1.0
Kisimatui,-5.184,38.999,2010,2010,1.0
Kwagole,-5.083,39.133,1998,1998,0.0
Mafuriko,-5.0549,39.0569,1991,1991,1.0
Baguida,6.1698,1.3259,2013,2013,0.0
Kovi�,6.3374,1.1113,2011,2011,0.0
Obalanga,2.235,33.532,1998,1998,1.0
Aboke T. C.,2.351,32.682,1992,2013,1.0
Alito,2.418,32.785,1992,1992,1.0
Aduku,1.9929,32.7119,2008,2013,1.0
Agwiciri,2.1333,32.75,1992,1992,1.0
Nabyeso,1.882,32.781,1992,1992,1.0
Olami A,1.9926,32.7195,2001,2002,1.0
Otorongole,1.749,32.617,1992,1992,1.0
Aganga,1.783,32.216,1992,1992,0.0
Akokoro,1.6995,32.3915,2008,2008,1.0
Apac,2.1081,32.5428,1992,2013,1.0
Chegere,2.083,32.503,1992,1992,0.0
Ibuje,1.8927,32.5428,2012,2013,1.0
Teboke,1.8167,32.299,1992,1992,1.0
Aber,2.199,32.35,2008,2008,1.0
Acaba,2.3653,32.4591,2012,2013,1.0
Anyeke,2.401,32.515,1992,1992,0.0
Atura,2.132,32.337,1992,1992,1.0
Iceme,2.4367,32.5292,2008,2008,1.0
Icherme,2.434,32.617,1992,1992,1.0
Ngai,2.511,32.482,1992,1992,0.0
Oyam,2.4104,32.5896,2008,2013,0.0
Arua I,3.102,30.888,2005,2005,0.0
Arua II,3.066,30.911,2005,2005,0.0
Cilio,3.2,31.0333,2001,2002,1.0
Kibimbi Rice Scheme,0.5291,33.8649,2009,2010,1.0
Nainala,0.5351,33.8755,2009,2010,1.0
Bamaga,0.8225,30.1602,1995,1995,0.0
Bubulongu,0.807,30.1199,1995,1995,0.0
Bumaga,0.822,30.162,1994,1996,0.0
Bundibugyo Site 2,0.807,30.128,1995,1996,0.0
Bundibugyo Site 3,0.807,30.113,1995,1996,0.0
Bundibugyo Site 4,0.8,30.097,1995,1996,0.0
Bundibugyo Site 5,0.776,30.066,1995,1996,0.0
Bundibugyo Site 6,0.775,30.062,1995,1996,0.0
Bundibugyo Site 7,0.758,30.047,1995,1996,0.0
Bundibugyo Site 8,0.727,30.056,1995,1996,0.0
Bundibugyo Site 9,0.715,30.058,1995,1996,0.0
Burondo 2,0.8514,30.1745,1995,1995,0.0
Burondo1,0.8663,30.1734,1995,1995,0.0
Kyakatimba,0.8379,30.1677,1995,1995,0.0
Mantoroba,0.8001,30.1069,1995,1996,0.0
Montoroba,0.8008,30.1068,1995,1995,0.0
Nabakoko,0.7743,30.0702,1995,1995,0.0
North Spring,0.8451,30.1601,1995,1995,0.0
Ntandi,0.8106,30.1453,1995,1995,0.0
Ntororo,0.8064,30.1247,1995,1995,0.0
Savanna,0.8351,30.1614,1995,1995,0.0
South Spring,0.8308,30.164,1995,1995,0.0
Spring Savanna,0.8348,30.1614,1995,1995,0.0
Spring savanna 1,0.8357,30.1614,1995,1995,0.0
Spring savanna 2,0.8351,30.1614,1995,1995,0.0
Spring savanna 3,0.8348,30.162,1995,1995,0.0
Toro-Semliki Wildlife Reserve,0.8315,30.1102,2010,2011,0.0
Burahya,0.907,30.182,1995,1996,0.0
Karugutu,0.7909,30.2391,1995,1995,0.0
Kihondo/ Kichwamba,-0.2198,30.0981,1992,1992,0.0
Busolowe,0.855,33.917,2008,2008,0.0
Awach Camp,2.9686,32.4,2006,2006,0.0
Coope Camp,2.8205,32.2795,2006,2006,0.0
Lugore Camp,3.0432,32.3491,2006,2006,0.0
Lukodi Camp,2.9142,32.2982,2006,2006,0.0
Paicho Camp,2.8955,32.4508,2006,2006,0.0
Palaro Camp,3.1108,32.3631,2006,2006,0.0
Patiko-Ajulu Camp,3.0167,32.3239,2010,2010,0.0
Tcyapadola Camp,2.9081,32.4797,2006,2006,0.0
Unyama Camp,2.8,32.3477,2012,2013,0.0
Amuru,2.8171,31.8614,2012,2013,1.0
Amuru Camp,2.9705,32.0834,2006,2006,0.0
Atiak Camp,3.2649,32.1248,2006,2006,0.0
Awere Camp,2.7767,32.2218,2006,2006,0.0
Bibia Camp,3.4803,32.0701,2006,2006,0.0
Guru-Guru Camp,2.9122,32.071,2006,2006,0.0
Jeng-gari Camp,2.951,32.1408,2006,2006,0.0
Kaladima Camp,2.823,32.1013,2006,2006,0.0
Keyo Camp,2.8169,32.1833,2006,2006,0.0
Labongo-gali Camp,2.8169,32.0182,2006,2006,0.0
Lacor Camp,2.7704,32.2098,2006,2006,0.0
Olwal Camp,2.8436,32.0697,2006,2006,0.0
Omee Lower Camp,2.8553,31.7695,2006,2006,0.0
Oroko Camp,3.2625,32.36,2006,2006,0.0
Otong Camp,3.0183,32.1943,2006,2006,0.0
Pabbo Camp,3.0024,32.1408,2010,2010,1.0
Pagak Camp,2.8105,32.1403,2006,2006,0.0
Palukere Camp,3.1734,32.1622,2006,2006,0.0
Parabongo Camp,2.8908,32.1507,2010,2010,0.0
Pawel Camp,3.0883,32.1583,2006,2006,0.0
Agung Camp,2.4959,31.9205,2006,2006,0.0
Alero Camp,2.694,32.0254,2006,2006,0.0
Anaka Camp,2.6031,31.9476,2012,2013,1.0
Aparanga Camp,2.5605,31.9003,2006,2006,0.0
Koch Goma Camp,2.6022,32.1692,2006,2006,0.0
Lolim Camp,2.5633,31.6839,2006,2006,0.0
Olwiyo Camp,2.5371,31.8851,2006,2006,0.0
Ongako Camp,2.6036,32.1773,2006,2006,0.0
Purongo Camp,2.5291,31.8398,2006,2006,0.0
Tegot Camp,2.5605,31.6405,2006,2006,0.0
Wii Anaka Camp,2.5693,31.7705,2006,2006,0.0
Wii Anono Camp,2.5497,31.8197,2006,2006,0.0
Acet Camp,2.6907,32.6539,2006,2006,0.0
Alokolum Camp,2.7504,32.1999,2006,2006,0.0
Awoo Camp,2.5315,32.4108,2006,2006,0.0
Bobi Camp,2.5798,32.3527,2012,2013,1.0
Koro-abili Camp,2.7002,32.3097,2006,2006,0.0
Lalogi Camp,2.644,32.5097,2006,2006,0.0
Minakulu,2.518,32.366,1992,1992,1.0
Odek Camp,2.6852,32.7212,2006,2006,0.0
Opit Camp,2.606,32.472,2006,2006,0.0
Palenga Camp,2.5762,32.3547,2006,2006,0.0
Te-lugu Camp,2.7362,32.3677,2006,2006,0.0
Busiisi,1.4172,31.3339,2011,2012,0.0
Kitoba,1.5264,31.3211,2011,2012,0.0
Bugambe,1.4358,31.2355,2011,2012,0.0
Akatongore,-0.13,30.531,2004,2005,0.0
Rugaaga,-0.8281,31.021,2004,2005,0.0
Jinja I,0.462,33.236,2005,2006,0.0
Jinja II,0.563,33.237,2004,2004,0.0
Kakira,0.4999,33.28,2004,2004,1.0
Walukuba,0.5256,33.3064,2011,2012,1.0
Jinja School,0.4273,33.2031,2001,2002,1.0
Loco Estate,0.423,33.218,2002,2004,1.0
Police Barracks,0.44,33.206,2002,2004,1.0
Walukuba,0.4376,33.2218,2011,2013,0.0
Kashaki A,-1.2633,29.9887,1993,1994,1.0
Kyase A,-1.2597,29.9971,2005,2005,1.0
Nyamurindira B,-1.2472,29.9751,1992,1992,0.0
Rwempisus,-1.349,30.016,1997,1998,0.0
Sindi,-1.312,29.984,1997,1998,0.0
Bufundi,-1.284,29.866,2002,2006,1.0
Kitwe,-1.182,29.809,1997,1998,0.0
Bugunga,-1.058,29.999,1997,1998,0.0
Habutobere,-1.086,29.995,1997,1998,0.0
Kahoko,-1.114,30.0328,1997,1998,0.0
Kantare,-1.166,30.084,1997,1998,0.0
Kanyabugunga,-1.096,30.016,1997,1998,0.0
Kazooha,-1.156,30.017,1997,1998,0.0
Kasaba/ Kyarusozi,0.4065,30.2119,1992,1992,0.0
Kanyawara,0.5731,30.3412,2006,2008,0.0
Kibale,0.5667,30.3667,2008,2010,0.0
Kicwamba,0.716,30.199,1993,1994,1.0
Kihondo (Kichwamba),0.71,30.19,1991,1992,1.0
Mbagane,0.7,30.351,1991,1992,0.0
Rubarika (Karoga),0.6,30.3,1991,1992,1.0
Ruteete,0.549,30.299,1993,1994,1.0
Lwala I,1.868,33.265,1998,1998,1.0
Lwala II,1.8606,33.277,2001,2002,1.0
Bufumira island,-0.354,32.397,2004,2005,0.0
Bugala Island,-0.6564,32.3351,2005,2005,0.0
Bukasa,-0.427,32.505,2001,2003,0.0
Buyovu Island,-0.36,32.4524,2005,2006,0.0
Sserinya,-0.223,32.342,2001,2003,0.0
Kikulu,0.3646,32.594,2002,2004,1.0
Kyebando,0.351,32.582,1992,1992,1.0
Wakaliga,0.338,32.569,1992,1992,0.0
Gabba,0.338,32.614,1992,1992,0.0
Ntinda ward 17,0.3391,32.6148,1992,1992,0.0
Kitebi,0.294,32.544,2002,2004,1.0
Namungoona,0.3439,32.5416,1992,1992,0.0
Bugaya,1.0933,33.2433,2009,2010,1.0
Balawoli,1.0326,33.0972,2010,2010,1.0
Kitayunjwa,0.895,33.1592,2010,2010,1.0
Nabwigulu,0.9815,33.1218,2009,2010,1.0
Namwendwa,0.925,33.2563,2010,2010,1.0
Kahunge,0.337,30.4365,1991,1992,0.0
Kanyanchu,0.4862,30.3897,2009,2009,0.0
Karokarungi,-0.0407,30.2821,1991,1992,1.0
Mahyoro,-0.0488,30.2693,1991,1992,1.0
Bwindi,-1.05,29.7167,2010,2010,0.0
Kabuga,-0.832,29.772,2011,2012,0.0
Kanyantorogo,-0.8289,29.7112,2011,2012,0.0
Kongelel,1.4295,34.5815,1998,1998,1.0
Rarawa,1.4224,34.6172,1998,1998,1.0
Reberwo,1.4123,34.5907,1998,1998,1.0
Mweya,0.1833,29.9,2008,2010,0.0
Maramagambo,0.2667,30.05,2009,2010,1.0
Katakwi,1.9201,33.9623,2008,2008,1.0
Butemba,0.6688,31.1007,1998,2007,0.0
Butemba,1.1427,31.6024,2012,2012,0.0
Engari-Kakindo,-0.0326,30.676,2011,2012,1.0
Kigorogoro,-0.0361,30.8079,2011,2012,1.0
Mugore,-0.0838,30.9029,2004,2005,0.0
Ifura,-0.313,30.9,2004,2005,0.0
Kakyeera,-0.564,31.098,2004,2005,1.0
Katooma,-0.454,31.067,2004,2005,0.0
Kiribwa,-0.5651,30.9333,2004,2005,1.0
Ntuura,-0.48,30.893,2004,2005,0.0
Rukukuru,-0.565,31.106,1992,1992,0.0
Akwang,3.3244,32.8019,2012,2013,1.0
Amida,3.24,32.9,2011,2012,0.0
Kitgum,3.2979,32.8809,2004,2013,0.0
Layamo,3.31,32.89,2011,2012,0.0
Namkora,3.3519,33.3384,2012,2013,0.0
Lokung,3.5922,32.7074,2011,2012,0.0
Padibe,3.4458,32.8486,2012,2013,0.0
Padibe East,3.4872,32.8164,2012,2013,1.0
Palabek Gem,3.3702,32.6397,2012,2013,0.0
Palabek Kal,3.4414,32.5851,2012,2013,0.0
Ariet,1.452,33.9837,2011,2011,1.0
Olukat,1.3542,33.7507,2011,2011,1.0
Osioda,1.4933,33.9509,2011,2011,1.0
Agule,1.6505,33.8063,2011,2011,1.0
Omuriana,1.5995,33.7679,2011,2011,1.0
Kyenjojo I,0.61,31.072,2005,2006,0.0
Kyenjojo II,0.381,30.969,2005,2005,0.0
Bucuni,0.642,30.6918,2000,2005,1.0
Buligo (Bufunju),0.6667,30.85,1991,1992,0.0
Bwendero,0.622,30.66,2000,2005,1.0
Kasaba (Kyarusozi),0.8355,30.5648,1991,1992,0.0
Kasiina,0.6173,30.6328,2001,2002,1.0
Kasunga,0.64,30.675,2000,2005,1.0
Kidomi,0.636,30.709,2000,2005,1.0
Kyakahuli,0.618,30.687,2000,2005,1.0
Kyenjojo,0.618,30.634,1992,2002,1.0
Acapii,1.7701,33.0291,2007,2010,1.0
Adyangoto I,1.7736,33.0171,2007,2010,1.0
Adyangoto II,1.7713,33.0044,2007,2010,1.0
Akabi,1.7608,33.0184,2007,2010,1.0
Alwar,1.7778,33.0464,2007,2010,1.0
Aridi,1.7576,33.0006,2007,2010,1.0
Okwor,1.7921,33.0414,2007,2010,1.0
Adekokwok,2.25,32.9666,2012,2013,1.0
Apala,2.404,33.041,2008,2008,1.0
"Eyama, Anang, Ipale & Amuria",2.268,33.232,1998,1998,1.0
Bumoni,0.8503,34.3845,2012,2012,1.0
Kiziba,-0.4364,31.664,1998,2007,0.0
Namanyonyi,1.1122,34.2007,2012,2012,1.0
Mityana,0.4,32.03,2012,2012,1.0
Nkrumah,0.3754,31.2273,2002,2002,1.0
Mubende I,0.451,31.909,2005,2006,0.0
Mubende II,0.447,31.841,2005,2005,0.0
Banda Zone II,0.268,32.832,1992,1992,1.0
Nsadzi,-0.0833,32.6,2001,2003,0.0
Nkongoro,-0.8828,30.1332,1998,2007,0.0
Kalongo Trading Centre,3.0287,33.3688,2012,2013,1.0
Lira-Palwo,2.7892,33.1596,2011,2011,0.0
Atanga,3.0111,32.7739,2012,2013,0.0
Dino Camp,2.642,32.7185,2006,2006,0.0
Pader,2.9116,33.0263,2012,2013,0.0
Pallisa,1.173,33.697,2005,2005,0.0
Bbaale,-0.6667,31.2833,1997,1997,1.0
Kabimbiri,-1.016,29.932,1997,1998,0.0
Kebisoni,-0.85,29.999,2002,2006,1.0
Kisiizi,-0.988,29.929,1992,1992,0.0
Nyakafura,-0.999,29.931,1997,1998,0.0
Rubirizi,-0.998,29.966,1997,1998,0.0
Rukungiri town,-0.79,29.918,1992,1992,0.0
Butesa,1.1167,34.3333,2012,2012,1.0
Kisoka,0.7563,34.1156,2011,2012,0.0
Namawaya Central,0.7696,34.0261,2001,2002,1.0
Rubongi,0.7073,34.1464,2011,2012,0.0
Tororo I,0.773,34.018,2004,2004,0.0
Malaba,0.6432,34.2605,2011,2012,0.0
Mukuju,0.761,34.196,2011,2012,0.0
Osukuru,0.618,34.129,2011,2012,0.0
Tororo II,0.867,34.103,2006,2006,0.0
Tororo III,0.632,34.199,2006,2006,0.0
Kajjansi,0.199,32.5246,2011,2012,0.0
Kakiri,0.4231,32.375,2011,2012,0.0
Kiwonvu,0.337,32.524,1992,1992,0.0
Wakiso,0.398,32.4779,2008,2013,1.0
Mutungo,0.247,32.565,1992,1992,0.0
Nabweru,0.3572,32.5442,2011,2012,0.0
Nangabo,0.4384,32.5971,2011,2012,1.0
Nsambya Central,0.3022,32.5927,1992,1992,0.0
Siisa,0.2646,32.6328,2011,2012,0.0
Chibombo,-14.6581,28.0723,1999,2012,1.0
Chisamba,-14.9883,28.3757,2008,2010,1.0
Kalangwa,-14.9833,28.4833,1993,1995,1.0
Mulungushi,-14.6558,28.7943,2008,2012,1.0
Chabona,-14.4,28.4667,2000,2003,1.0
Mukobeko,-14.4167,28.4167,1999,2012,1.0
Chipepo,-14.1092,28.0985,2008,2010,1.0
Mushili,-14.0509,27.355,2010,2010,0.0
Lukomba,-13.7736,28.9546,2011,2013,1.0
Talayi,0.0,0.0,2014,2014,1.0
Chimoto,-15.0329,27.1121,2008,2010,1.0
Chunga,-15.0667,25.9936,2008,2010,1.0
Myooye,-15.2282,27.3485,2008,2012,1.0
Chibobo,-13.3743,30.9728,2014,2014,1.0
Chipundu,-12.3062,30.3059,2014,2014,1.0
Chipungo,-13.183,30.683,2011,2013,1.0
Serenje,-13.2326,30.234,2014,2014,1.0
Walale,-13.1,30.08,2011,2013,1.0
Chililabombwe,-12.3738,27.8322,2011,2011,0.0
Kasapa,-12.3167,27.8,2011,2013,1.0
